country,seasonality,year_month,year,month,unemployment,unemployment_rate,country_group,name_en,unemployment_rate_null
sk,nsa,2007.02,2007,2,307000,11.6,eu,Slovakia,False
sk,nsa,2007.03,2007,3,299000,11.4,eu,Slovakia,False
sk,nsa,2007.04,2007,4,293000,11.2,eu,Slovakia,False
sk,nsa,2007.05,2007,5,293000,11.1,eu,Slovakia,False
sk,nsa,2007.06,2007,6,298000,11.3,eu,Slovakia,False
sk,nsa,2007.07,2007,7,304000,11.4,eu,Slovakia,False
sk,nsa,2007.08,2007,8,300000,11.2,eu,Slovakia,False
sk,nsa,2007.09,2007,9,302000,11.3,eu,Slovakia,False
sk,nsa,2007.1,2007,10,284000,10.6,eu,Slovakia,False
sk,nsa,2007.11,2007,11,275000,10.3,eu,Slovakia,False
sk,nsa,2007.12,2007,12,278000,10.4,eu,Slovakia,False
sk,nsa,2008.01,2008,1,283000,10.6,eu,Slovakia,False
sk,nsa,2008.02,2008,2,280000,10.5,eu,Slovakia,False
sk,nsa,2008.03,2008,3,276000,10.4,eu,Slovakia,False
sk,nsa,2008.04,2008,4,273000,10.2,eu,Slovakia,False
sk,nsa,2008.05,2008,5,270000,10.1,eu,Slovakia,False
sk,nsa,2008.06,2008,6,263000,9.8,eu,Slovakia,False
sk,nsa,2008.07,2008,7,250000,9.3,eu,Slovakia,False
sk,nsa,2008.08,2008,8,236000,8.7,eu,Slovakia,False
sk,nsa,2008.09,2008,9,238000,8.7,eu,Slovakia,False
sk,nsa,2008.1,2008,10,229000,8.4,eu,Slovakia,False
sk,nsa,2008.11,2008,11,230000,8.5,eu,Slovakia,False
sk,nsa,2008.12,2008,12,240000,9.0,eu,Slovakia,False
sk,nsa,2009.01,2009,1,261000,9.8,eu,Slovakia,False
sk,nsa,2009.02,2009,2,278000,10.4,eu,Slovakia,False
sk,nsa,2009.03,2009,3,293000,11.0,eu,Slovakia,False
sk,nsa,2009.04,2009,4,295000,11.0,eu,Slovakia,False
sk,nsa,2009.05,2009,5,300000,11.2,eu,Slovakia,False
sk,nsa,2009.06,2009,6,312000,11.6,eu,Slovakia,False
sk,nsa,2009.07,2009,7,326000,12.1,eu,Slovakia,False
sk,nsa,2009.08,2009,8,333000,12.3,eu,Slovakia,False
sk,nsa,2009.09,2009,9,359000,13.2,eu,Slovakia,False
sk,nsa,2009.1,2009,10,365000,13.5,eu,Slovakia,False
sk,nsa,2009.11,2009,11,374000,13.8,eu,Slovakia,False
sk,nsa,2009.12,2009,12,386000,14.3,eu,Slovakia,False
sk,nsa,2010.01,2010,1,403000,15.0,eu,Slovakia,False
sk,nsa,2010.02,2010,2,411000,15.3,eu,Slovakia,False
sk,nsa,2010.03,2010,3,409000,15.2,eu,Slovakia,False
sk,nsa,2010.04,2010,4,395000,14.7,eu,Slovakia,False
sk,nsa,2010.05,2010,5,385000,14.3,eu,Slovakia,False
sk,nsa,2010.06,2010,6,385000,14.2,eu,Slovakia,False
sk,nsa,2010.07,2010,7,383000,14.1,eu,Slovakia,False
sk,nsa,2010.08,2010,8,378000,13.9,eu,Slovakia,False
sk,nsa,2010.09,2010,9,390000,14.3,eu,Slovakia,False
sk,nsa,2010.1,2010,10,386000,14.2,eu,Slovakia,False
sk,nsa,2010.11,2010,11,384000,14.3,eu,Slovakia,False
sk,nsa,2010.12,2010,12,391000,14.6,eu,Slovakia,False
sk,sa,1995.01,1995,1,311000,,eu,Slovakia,True
sk,sa,1995.02,1995,2,305000,,eu,Slovakia,True
sk,sa,1995.03,1995,3,301000,,eu,Slovakia,True
sk,sa,1995.04,1995,4,298000,,eu,Slovakia,True
sk,sa,1995.05,1995,5,296000,,eu,Slovakia,True
sk,sa,1995.06,1995,6,293000,,eu,Slovakia,True
sk,sa,1995.07,1995,7,289000,,eu,Slovakia,True
sk,sa,1995.08,1995,8,287000,,eu,Slovakia,True
sk,sa,1995.09,1995,9,285000,,eu,Slovakia,True
sk,sa,1995.1,1995,10,282000,,eu,Slovakia,True
sk,sa,1995.11,1995,11,280000,,eu,Slovakia,True
sk,sa,1995.12,1995,12,276000,,eu,Slovakia,True
sk,sa,1996.01,1996,1,273000,,eu,Slovakia,True
sk,sa,1996.02,1996,2,273000,,eu,Slovakia,True
sk,sa,1996.03,1996,3,272000,,eu,Slovakia,True
sk,sa,1996.04,1996,4,270000,,eu,Slovakia,True
sk,sa,1996.05,1996,5,268000,,eu,Slovakia,True
sk,sa,1996.06,1996,6,268000,,eu,Slovakia,True
sk,sa,1996.07,1996,7,268000,,eu,Slovakia,True
sk,sa,1996.08,1996,8,268000,,eu,Slovakia,True
sk,sa,1996.09,1996,9,268000,,eu,Slovakia,True
sk,sa,1996.1,1996,10,268000,,eu,Slovakia,True
sk,sa,1996.11,1996,11,268000,,eu,Slovakia,True
sk,sa,1996.12,1996,12,269000,,eu,Slovakia,True
sk,sa,1997.01,1997,1,271000,,eu,Slovakia,True
sk,sa,1997.02,1997,2,274000,,eu,Slovakia,True
sk,sa,1997.03,1997,3,275000,,eu,Slovakia,True
sk,sa,1997.04,1997,4,277000,,eu,Slovakia,True
sk,sa,1997.05,1997,5,278000,,eu,Slovakia,True
sk,sa,1997.06,1997,6,276000,,eu,Slovakia,True
sk,sa,1997.07,1997,7,275000,,eu,Slovakia,True
sk,sa,1997.08,1997,8,279000,,eu,Slovakia,True
sk,sa,1997.09,1997,9,284000,,eu,Slovakia,True
sk,sa,1997.1,1997,10,288000,,eu,Slovakia,True
sk,sa,1997.11,1997,11,287000,,eu,Slovakia,True
sk,sa,1997.12,1997,12,285000,,eu,Slovakia,True
sk,sa,1998.01,1998,1,300000,12.0,eu,Slovakia,False
sk,sa,1998.02,1998,2,301000,12.0,eu,Slovakia,False
sk,sa,1998.03,1998,3,302000,12.0,eu,Slovakia,False
sk,sa,1998.04,1998,4,305000,12.1,eu,Slovakia,False
sk,sa,1998.05,1998,5,307000,12.2,eu,Slovakia,False
sk,sa,1998.06,1998,6,313000,12.4,eu,Slovakia,False
sk,sa,1998.07,1998,7,321000,12.8,eu,Slovakia,False
sk,sa,1998.08,1998,8,326000,13.0,eu,Slovakia,False
sk,sa,1998.09,1998,9,331000,13.1,eu,Slovakia,False
sk,sa,1998.1,1998,10,330000,13.1,eu,Slovakia,False
sk,sa,1998.11,1998,11,332000,13.2,eu,Slovakia,False
sk,sa,1998.12,1998,12,342000,13.5,eu,Slovakia,False
sk,sa,1999.01,1999,1,357000,14.1,eu,Slovakia,False
sk,sa,1999.02,1999,2,373000,14.7,eu,Slovakia,False
sk,sa,1999.03,1999,3,388000,15.2,eu,Slovakia,False
sk,sa,1999.04,1999,4,397000,15.6,eu,Slovakia,False
sk,sa,1999.05,1999,5,406000,16.0,eu,Slovakia,False
sk,sa,1999.06,1999,6,416000,16.4,eu,Slovakia,False
sk,sa,1999.07,1999,7,422000,16.6,eu,Slovakia,False
sk,sa,1999.08,1999,8,430000,16.9,eu,Slovakia,False
sk,sa,1999.09,1999,9,437000,17.2,eu,Slovakia,False
sk,sa,1999.1,1999,10,448000,17.5,eu,Slovakia,False
sk,sa,1999.11,1999,11,459000,17.9,eu,Slovakia,False
sk,sa,1999.12,1999,12,466000,18.1,eu,Slovakia,False
sk,sa,2000.01,2000,1,467000,18.1,eu,Slovakia,False
sk,sa,2000.02,2000,2,474000,18.4,eu,Slovakia,False
sk,sa,2000.03,2000,3,480000,18.6,eu,Slovakia,False
sk,sa,2000.04,2000,4,484000,18.8,eu,Slovakia,False
sk,sa,2000.05,2000,5,493000,19.1,eu,Slovakia,False
sk,sa,2000.06,2000,6,499000,19.3,eu,Slovakia,False
sk,sa,2000.07,2000,7,508000,19.6,eu,Slovakia,False
sk,sa,2000.08,2000,8,474000,18.4,eu,Slovakia,False
sk,sa,2000.09,2000,9,475000,18.4,eu,Slovakia,False
sk,sa,2000.1,2000,10,480000,18.6,eu,Slovakia,False
sk,sa,2000.11,2000,11,488000,18.8,eu,Slovakia,False
sk,sa,2000.12,2000,12,493000,18.9,eu,Slovakia,False
sk,sa,2001.01,2001,1,504000,19.3,eu,Slovakia,False
sk,sa,2001.02,2001,2,502000,19.2,eu,Slovakia,False
sk,sa,2001.03,2001,3,505000,19.3,eu,Slovakia,False
sk,sa,2001.04,2001,4,510000,19.4,eu,Slovakia,False
sk,sa,2001.05,2001,5,508000,19.3,eu,Slovakia,False
sk,sa,2001.06,2001,6,510000,19.4,eu,Slovakia,False
sk,sa,2001.07,2001,7,507000,19.3,eu,Slovakia,False
sk,sa,2001.08,2001,8,509000,19.3,eu,Slovakia,False
sk,sa,2001.09,2001,9,509000,19.3,eu,Slovakia,False
sk,sa,2001.1,2001,10,512000,19.4,eu,Slovakia,False
sk,sa,2001.11,2001,11,508000,19.3,eu,Slovakia,False
sk,sa,2001.12,2001,12,501000,19.1,eu,Slovakia,False
sk,sa,2002.01,2002,1,496000,19.0,eu,Slovakia,False
sk,sa,2002.02,2002,2,492000,18.9,eu,Slovakia,False
sk,sa,2002.03,2002,3,489000,18.8,eu,Slovakia,False
sk,sa,2002.04,2002,4,490000,18.8,eu,Slovakia,False
sk,sa,2002.05,2002,5,492000,18.8,eu,Slovakia,False
sk,sa,2002.06,2002,6,489000,18.8,eu,Slovakia,False
sk,sa,2002.07,2002,7,487000,18.7,eu,Slovakia,False
sk,sa,2002.08,2002,8,486000,18.6,eu,Slovakia,False
sk,sa,2002.09,2002,9,481000,18.5,eu,Slovakia,False
sk,sa,2002.1,2002,10,483000,18.5,eu,Slovakia,False
sk,sa,2002.11,2002,11,483000,18.4,eu,Slovakia,False
sk,sa,2002.12,2002,12,479000,18.3,eu,Slovakia,False
sk,sa,2003.01,2003,1,472000,18.1,eu,Slovakia,False
sk,sa,2003.02,2003,2,466000,17.9,eu,Slovakia,False
sk,sa,2003.03,2003,3,461000,17.6,eu,Slovakia,False
sk,sa,2003.04,2003,4,455000,17.3,eu,Slovakia,False
sk,sa,2003.05,2003,5,452000,17.2,eu,Slovakia,False
sk,sa,2003.06,2003,6,451000,17.2,eu,Slovakia,False
sk,sa,2003.07,2003,7,455000,17.3,eu,Slovakia,False
sk,sa,2003.08,2003,8,460000,17.5,eu,Slovakia,False
sk,sa,2003.09,2003,9,456000,17.4,eu,Slovakia,False
sk,sa,2003.1,2003,10,459000,17.5,eu,Slovakia,False
sk,sa,2003.11,2003,11,466000,17.8,eu,Slovakia,False
sk,sa,2003.12,2003,12,480000,18.3,eu,Slovakia,False
sk,sa,2004.01,2004,1,488000,18.5,eu,Slovakia,False
sk,sa,2004.02,2004,2,494000,18.7,eu,Slovakia,False
sk,sa,2004.03,2004,3,496000,18.8,eu,Slovakia,False
sk,sa,2004.04,2004,4,502000,18.9,eu,Slovakia,False
sk,sa,2004.05,2004,5,495000,18.7,eu,Slovakia,False
sk,sa,2004.06,2004,6,487000,18.4,eu,Slovakia,False
sk,sa,2004.07,2004,7,479000,18.0,eu,Slovakia,False
sk,sa,2004.08,2004,8,474000,17.8,eu,Slovakia,False
sk,sa,2004.09,2004,9,475000,17.8,eu,Slovakia,False
sk,sa,2004.1,2004,10,471000,17.7,eu,Slovakia,False
sk,sa,2004.11,2004,11,466000,17.6,eu,Slovakia,False
sk,sa,2004.12,2004,12,461000,17.4,eu,Slovakia,False
sk,sa,2005.01,2005,1,454000,17.2,eu,Slovakia,False
sk,sa,2005.02,2005,2,448000,16.9,eu,Slovakia,False
sk,sa,2005.03,2005,3,444000,16.8,eu,Slovakia,False
sk,sa,2005.04,2005,4,438000,16.6,eu,Slovakia,False
sk,sa,2005.05,2005,5,433000,16.4,eu,Slovakia,False
sk,sa,2005.06,2005,6,427000,16.2,eu,Slovakia,False
sk,sa,2005.07,2005,7,421000,16.0,eu,Slovakia,False
sk,sa,2005.08,2005,8,419000,15.9,eu,Slovakia,False
sk,sa,2005.09,2005,9,426000,16.1,eu,Slovakia,False
sk,sa,2005.1,2005,10,422000,15.9,eu,Slovakia,False
sk,sa,2005.11,2005,11,415000,15.6,eu,Slovakia,False
sk,sa,2005.12,2005,12,407000,15.3,eu,Slovakia,False
sk,sa,2006.01,2006,1,397000,14.9,eu,Slovakia,False
sk,sa,2006.02,2006,2,386000,14.5,eu,Slovakia,False
sk,sa,2006.03,2006,3,378000,14.2,eu,Slovakia,False
sk,sa,2006.04,2006,4,371000,13.9,eu,Slovakia,False
sk,sa,2006.05,2006,5,362000,13.6,eu,Slovakia,False
sk,sa,2006.06,2006,6,355000,13.3,eu,Slovakia,False
sk,sa,2006.07,2006,7,349000,13.2,eu,Slovakia,False
sk,sa,2006.08,2006,8,343000,13.0,eu,Slovakia,False
sk,sa,2006.09,2006,9,338000,12.8,eu,Slovakia,False
sk,sa,2006.1,2006,10,333000,12.6,eu,Slovakia,False
sk,sa,2006.11,2006,11,327000,12.4,eu,Slovakia,False
sk,sa,2006.12,2006,12,318000,12.0,eu,Slovakia,False
sk,sa,2007.01,2007,1,308000,11.6,eu,Slovakia,False
sk,sa,2007.02,2007,2,300000,11.3,eu,Slovakia,False
sk,sa,2007.03,2007,3,294000,11.1,eu,Slovakia,False
sk,sa,2007.04,2007,4,295000,11.2,eu,Slovakia,False
sk,sa,2007.05,2007,5,296000,11.2,eu,Slovakia,False
sk,sa,2007.06,2007,6,299000,11.3,eu,Slovakia,False
sk,sa,2007.07,2007,7,303000,11.4,eu,Slovakia,False
sk,sa,2007.08,2007,8,304000,11.4,eu,Slovakia,False
sk,sa,2007.09,2007,9,299000,11.3,eu,Slovakia,False
sk,sa,2007.1,2007,10,291000,10.9,eu,Slovakia,False
sk,sa,2007.11,2007,11,284000,10.6,eu,Slovakia,False
sk,sa,2007.12,2007,12,280000,10.5,eu,Slovakia,False
sk,sa,2008.01,2008,1,276000,10.3,eu,Slovakia,False
sk,sa,2008.02,2008,2,272000,10.1,eu,Slovakia,False
sk,sa,2008.03,2008,3,268000,10.0,eu,Slovakia,False
sk,sa,2008.04,2008,4,270000,10.1,eu,Slovakia,False
sk,sa,2008.05,2008,5,269000,10.0,eu,Slovakia,False
sk,sa,2008.06,2008,6,262000,9.7,eu,Slovakia,False
sk,sa,2008.07,2008,7,251000,9.3,eu,Slovakia,False
sk,sa,2008.08,2008,8,243000,9.0,eu,Slovakia,False
sk,sa,2008.09,2008,9,239000,8.9,eu,Slovakia,False
sk,sa,2008.1,2008,10,238000,8.8,eu,Slovakia,False
sk,sa,2008.11,2008,11,241000,8.9,eu,Slovakia,False
sk,sa,2008.12,2008,12,246000,9.1,eu,Slovakia,False
sk,sa,2009.01,2009,1,256000,9.5,eu,Slovakia,False
sk,sa,2009.02,2009,2,269000,10.0,eu,Slovakia,False
sk,sa,2009.03,2009,3,282000,10.5,eu,Slovakia,False
sk,sa,2009.04,2009,4,292000,10.9,eu,Slovakia,False
sk,sa,2009.05,2009,5,302000,11.2,eu,Slovakia,False
sk,sa,2009.06,2009,6,314000,11.7,eu,Slovakia,False
sk,sa,2009.07,2009,7,328000,12.2,eu,Slovakia,False
sk,sa,2009.08,2009,8,342000,12.7,eu,Slovakia,False
sk,sa,2009.09,2009,9,358000,13.3,eu,Slovakia,False
sk,sa,2009.1,2009,10,371000,13.8,eu,Slovakia,False
sk,sa,2009.11,2009,11,381000,14.1,eu,Slovakia,False
sk,sa,2009.12,2009,12,386000,14.3,eu,Slovakia,False
sk,sa,2010.01,2010,1,390000,14.5,eu,Slovakia,False
sk,sa,2010.02,2010,2,394000,14.6,eu,Slovakia,False
sk,sa,2010.03,2010,3,395000,14.6,eu,Slovakia,False
sk,sa,2010.04,2010,4,394000,14.5,eu,Slovakia,False
sk,sa,2010.05,2010,5,393000,14.5,eu,Slovakia,False
sk,sa,2010.06,2010,6,393000,14.5,eu,Slovakia,False
sk,sa,2010.07,2010,7,391000,14.4,eu,Slovakia,False
sk,sa,2010.08,2010,8,391000,14.4,eu,Slovakia,False
sk,sa,2010.09,2010,9,391000,14.5,eu,Slovakia,False
sk,sa,2010.1,2010,10,392000,14.5,eu,Slovakia,False
sk,sa,2010.11,2010,11,391000,14.5,eu,Slovakia,False
sk,sa,2010.12,2010,12,390000,14.5,eu,Slovakia,False
sk,trend,1995.01,1995,1,311000,,eu,Slovakia,True
sk,trend,1995.02,1995,2,305000,,eu,Slovakia,True
sk,trend,1995.03,1995,3,301000,,eu,Slovakia,True
sk,trend,1995.04,1995,4,298000,,eu,Slovakia,True
sk,trend,1995.05,1995,5,296000,,eu,Slovakia,True
sk,trend,1995.06,1995,6,293000,,eu,Slovakia,True
sk,trend,1995.07,1995,7,289000,,eu,Slovakia,True
sk,trend,1995.08,1995,8,287000,,eu,Slovakia,True
sk,trend,1995.09,1995,9,285000,,eu,Slovakia,True
sk,trend,1995.1,1995,10,282000,,eu,Slovakia,True
sk,trend,1995.11,1995,11,280000,,eu,Slovakia,True
sk,trend,1995.12,1995,12,276000,,eu,Slovakia,True
sk,trend,1996.01,1996,1,273000,,eu,Slovakia,True
sk,trend,1996.02,1996,2,273000,,eu,Slovakia,True
sk,trend,1996.03,1996,3,272000,,eu,Slovakia,True
sk,trend,1996.04,1996,4,270000,,eu,Slovakia,True
sk,trend,1996.05,1996,5,268000,,eu,Slovakia,True
sk,trend,1996.06,1996,6,268000,,eu,Slovakia,True
sk,trend,1996.07,1996,7,268000,,eu,Slovakia,True
sk,trend,1996.08,1996,8,268000,,eu,Slovakia,True
sk,trend,1996.09,1996,9,268000,,eu,Slovakia,True
sk,trend,1996.1,1996,10,268000,,eu,Slovakia,True
sk,trend,1996.11,1996,11,268000,,eu,Slovakia,True
sk,trend,1996.12,1996,12,269000,,eu,Slovakia,True
sk,trend,1997.01,1997,1,271000,,eu,Slovakia,True
sk,trend,1997.02,1997,2,274000,,eu,Slovakia,True
sk,trend,1997.03,1997,3,275000,,eu,Slovakia,True
sk,trend,1997.04,1997,4,277000,,eu,Slovakia,True
sk,trend,1997.05,1997,5,278000,,eu,Slovakia,True
sk,trend,1997.06,1997,6,276000,,eu,Slovakia,True
sk,trend,1997.07,1997,7,275000,,eu,Slovakia,True
sk,trend,1997.08,1997,8,279000,,eu,Slovakia,True
sk,trend,1997.09,1997,9,284000,,eu,Slovakia,True
sk,trend,1997.1,1997,10,288000,,eu,Slovakia,True
sk,trend,1997.11,1997,11,287000,,eu,Slovakia,True
sk,trend,1997.12,1997,12,285000,,eu,Slovakia,True
sk,trend,1998.01,1998,1,300000,12.0,eu,Slovakia,False
sk,trend,1998.02,1998,2,301000,12.0,eu,Slovakia,False
sk,trend,1998.03,1998,3,302000,12.0,eu,Slovakia,False
sk,trend,1998.04,1998,4,305000,12.1,eu,Slovakia,False
sk,trend,1998.05,1998,5,307000,12.2,eu,Slovakia,False
sk,trend,1998.06,1998,6,313000,12.4,eu,Slovakia,False
sk,trend,1998.07,1998,7,320000,12.7,eu,Slovakia,False
sk,trend,1998.08,1998,8,326000,13.0,eu,Slovakia,False
sk,trend,1998.09,1998,9,330000,13.1,eu,Slovakia,False
sk,trend,1998.1,1998,10,330000,13.1,eu,Slovakia,False
sk,trend,1998.11,1998,11,333000,13.2,eu,Slovakia,False
sk,trend,1998.12,1998,12,342000,13.5,eu,Slovakia,False
sk,trend,1999.01,1999,1,357000,14.1,eu,Slovakia,False
sk,trend,1999.02,1999,2,373000,14.7,eu,Slovakia,False
sk,trend,1999.03,1999,3,387000,15.2,eu,Slovakia,False
sk,trend,1999.04,1999,4,397000,15.6,eu,Slovakia,False
sk,trend,1999.05,1999,5,406000,16.0,eu,Slovakia,False
sk,trend,1999.06,1999,6,416000,16.4,eu,Slovakia,False
sk,trend,1999.07,1999,7,423000,16.6,eu,Slovakia,False
sk,trend,1999.08,1999,8,429000,16.9,eu,Slovakia,False
sk,trend,1999.09,1999,9,437000,17.2,eu,Slovakia,False
sk,trend,1999.1,1999,10,448000,17.5,eu,Slovakia,False
sk,trend,1999.11,1999,11,459000,17.9,eu,Slovakia,False
sk,trend,1999.12,1999,12,466000,18.1,eu,Slovakia,False
sk,trend,2000.01,2000,1,470000,18.2,eu,Slovakia,False
sk,trend,2000.02,2000,2,476000,18.4,eu,Slovakia,False
sk,trend,2000.03,2000,3,481000,18.6,eu,Slovakia,False
sk,trend,2000.04,2000,4,486000,18.8,eu,Slovakia,False
sk,trend,2000.05,2000,5,493000,19.1,eu,Slovakia,False
sk,trend,2000.06,2000,6,500000,19.3,eu,Slovakia,False
sk,trend,2000.07,2000,7,503000,19.4,eu,Slovakia,False
sk,trend,2000.08,2000,8,483000,18.7,eu,Slovakia,False
sk,trend,2000.09,2000,9,481000,18.6,eu,Slovakia,False
sk,trend,2000.1,2000,10,485000,18.7,eu,Slovakia,False
sk,trend,2000.11,2000,11,491000,18.9,eu,Slovakia,False
sk,trend,2000.12,2000,12,496000,19.0,eu,Slovakia,False
sk,trend,2001.01,2001,1,501000,19.2,eu,Slovakia,False
sk,trend,2001.02,2001,2,503000,19.2,eu,Slovakia,False
sk,trend,2001.03,2001,3,506000,19.3,eu,Slovakia,False
sk,trend,2001.04,2001,4,510000,19.4,eu,Slovakia,False
sk,trend,2001.05,2001,5,509000,19.3,eu,Slovakia,False
sk,trend,2001.06,2001,6,507000,19.3,eu,Slovakia,False
sk,trend,2001.07,2001,7,508000,19.3,eu,Slovakia,False
sk,trend,2001.08,2001,8,508000,19.3,eu,Slovakia,False
sk,trend,2001.09,2001,9,509000,19.3,eu,Slovakia,False
sk,trend,2001.1,2001,10,511000,19.4,eu,Slovakia,False
sk,trend,2001.11,2001,11,508000,19.3,eu,Slovakia,False
sk,trend,2001.12,2001,12,501000,19.1,eu,Slovakia,False
sk,trend,2002.01,2002,1,496000,19.0,eu,Slovakia,False
sk,trend,2002.02,2002,2,492000,18.9,eu,Slovakia,False
sk,trend,2002.03,2002,3,489000,18.8,eu,Slovakia,False
sk,trend,2002.04,2002,4,490000,18.8,eu,Slovakia,False
sk,trend,2002.05,2002,5,492000,18.8,eu,Slovakia,False
sk,trend,2002.06,2002,6,490000,18.8,eu,Slovakia,False
sk,trend,2002.07,2002,7,487000,18.7,eu,Slovakia,False
sk,trend,2002.08,2002,8,486000,18.6,eu,Slovakia,False
sk,trend,2002.09,2002,9,484000,18.5,eu,Slovakia,False
sk,trend,2002.1,2002,10,483000,18.5,eu,Slovakia,False
sk,trend,2002.11,2002,11,482000,18.4,eu,Slovakia,False
sk,trend,2002.12,2002,12,479000,18.3,eu,Slovakia,False
sk,trend,2003.01,2003,1,472000,18.1,eu,Slovakia,False
sk,trend,2003.02,2003,2,466000,17.9,eu,Slovakia,False
sk,trend,2003.03,2003,3,461000,17.6,eu,Slovakia,False
sk,trend,2003.04,2003,4,455000,17.4,eu,Slovakia,False
sk,trend,2003.05,2003,5,452000,17.2,eu,Slovakia,False
sk,trend,2003.06,2003,6,452000,17.2,eu,Slovakia,False
sk,trend,2003.07,2003,7,455000,17.3,eu,Slovakia,False
sk,trend,2003.08,2003,8,460000,17.5,eu,Slovakia,False
sk,trend,2003.09,2003,9,456000,17.4,eu,Slovakia,False
sk,trend,2003.1,2003,10,459000,17.5,eu,Slovakia,False
sk,trend,2003.11,2003,11,467000,17.8,eu,Slovakia,False
sk,trend,2003.12,2003,12,479000,18.2,eu,Slovakia,False
sk,trend,2004.01,2004,1,489000,18.6,eu,Slovakia,False
sk,trend,2004.02,2004,2,494000,18.7,eu,Slovakia,False
sk,trend,2004.03,2004,3,496000,18.8,eu,Slovakia,False
sk,trend,2004.04,2004,4,496000,18.8,eu,Slovakia,False
sk,trend,2004.05,2004,5,492000,18.6,eu,Slovakia,False
sk,trend,2004.06,2004,6,484000,18.3,eu,Slovakia,False
sk,trend,2004.07,2004,7,478000,18.0,eu,Slovakia,False
sk,trend,2004.08,2004,8,473000,17.8,eu,Slovakia,False
sk,trend,2004.09,2004,9,470000,17.7,eu,Slovakia,False
sk,trend,2004.1,2004,10,467000,17.6,eu,Slovakia,False
sk,trend,2004.11,2004,11,464000,17.5,eu,Slovakia,False
sk,trend,2004.12,2004,12,459000,17.4,eu,Slovakia,False
sk,trend,2005.01,2005,1,453000,17.1,eu,Slovakia,False
sk,trend,2005.02,2005,2,447000,16.9,eu,Slovakia,False
sk,trend,2005.03,2005,3,443000,16.8,eu,Slovakia,False
sk,trend,2005.04,2005,4,438000,16.6,eu,Slovakia,False
sk,trend,2005.05,2005,5,433000,16.4,eu,Slovakia,False
sk,trend,2005.06,2005,6,427000,16.2,eu,Slovakia,False
sk,trend,2005.07,2005,7,421000,16.0,eu,Slovakia,False
sk,trend,2005.08,2005,8,419000,15.9,eu,Slovakia,False
sk,trend,2005.09,2005,9,426000,16.1,eu,Slovakia,False
sk,trend,2005.1,2005,10,422000,15.9,eu,Slovakia,False
sk,trend,2005.11,2005,11,415000,15.6,eu,Slovakia,False
sk,trend,2005.12,2005,12,407000,15.3,eu,Slovakia,False
sk,trend,2006.01,2006,1,397000,14.9,eu,Slovakia,False
sk,trend,2006.02,2006,2,386000,14.5,eu,Slovakia,False
sk,trend,2006.03,2006,3,378000,14.2,eu,Slovakia,False
sk,trend,2006.04,2006,4,371000,13.9,eu,Slovakia,False
sk,trend,2006.05,2006,5,363000,13.6,eu,Slovakia,False
sk,trend,2006.06,2006,6,355000,13.3,eu,Slovakia,False
sk,trend,2006.07,2006,7,349000,13.1,eu,Slovakia,False
sk,trend,2006.08,2006,8,343000,13.0,eu,Slovakia,False
sk,trend,2006.09,2006,9,338000,12.8,eu,Slovakia,False
sk,trend,2006.1,2006,10,333000,12.6,eu,Slovakia,False
sk,trend,2006.11,2006,11,327000,12.4,eu,Slovakia,False
sk,trend,2006.12,2006,12,318000,12.0,eu,Slovakia,False
sk,trend,2007.01,2007,1,308000,11.6,eu,Slovakia,False
sk,trend,2007.02,2007,2,300000,11.3,eu,Slovakia,False
sk,trend,2007.03,2007,3,295000,11.2,eu,Slovakia,False
sk,trend,2007.04,2007,4,294000,11.1,eu,Slovakia,False
sk,trend,2007.05,2007,5,296000,11.2,eu,Slovakia,False
sk,trend,2007.06,2007,6,299000,11.3,eu,Slovakia,False
sk,trend,2007.07,2007,7,302000,11.4,eu,Slovakia,False
sk,trend,2007.08,2007,8,303000,11.4,eu,Slovakia,False
sk,trend,2007.09,2007,9,299000,11.3,eu,Slovakia,False
sk,trend,2007.1,2007,10,291000,10.9,eu,Slovakia,False
sk,trend,2007.11,2007,11,284000,10.6,eu,Slovakia,False
sk,trend,2007.12,2007,12,280000,10.4,eu,Slovakia,False
sk,trend,2008.01,2008,1,276000,10.3,eu,Slovakia,False
sk,trend,2008.02,2008,2,272000,10.1,eu,Slovakia,False
sk,trend,2008.03,2008,3,268000,10.0,eu,Slovakia,False
sk,trend,2008.04,2008,4,270000,10.1,eu,Slovakia,False
sk,trend,2008.05,2008,5,268000,10.0,eu,Slovakia,False
sk,trend,2008.06,2008,6,261000,9.7,eu,Slovakia,False
sk,trend,2008.07,2008,7,251000,9.3,eu,Slovakia,False
sk,trend,2008.08,2008,8,243000,9.0,eu,Slovakia,False
sk,trend,2008.09,2008,9,239000,8.9,eu,Slovakia,False
sk,trend,2008.1,2008,10,238000,8.8,eu,Slovakia,False
sk,trend,2008.11,2008,11,241000,8.9,eu,Slovakia,False
sk,trend,2008.12,2008,12,246000,9.1,eu,Slovakia,False
sk,trend,2009.01,2009,1,255000,9.5,eu,Slovakia,False
sk,trend,2009.02,2009,2,269000,10.0,eu,Slovakia,False
sk,trend,2009.03,2009,3,282000,10.5,eu,Slovakia,False
sk,trend,2009.04,2009,4,292000,10.9,eu,Slovakia,False
sk,trend,2009.05,2009,5,302000,11.2,eu,Slovakia,False
sk,trend,2009.06,2009,6,314000,11.7,eu,Slovakia,False
sk,trend,2009.07,2009,7,328000,12.2,eu,Slovakia,False
sk,trend,2009.08,2009,8,342000,12.7,eu,Slovakia,False
